$$ ========== Flap # 1 === From wing tip to wing root 
CQUAD4  31110001     11431110001311100023111000631110005     102
CQUAD4  41110001     11441110001411100024111000641110005     122
CQUAD4  31110002     11431110002311100033111000731110006     102
CQUAD4  41110002     11441110002411100034111000741110006     122
CQUAD4  31110003     11431110003314100043141000831110007     102
CQUAD4  41110003     11441110003414100044141000841110007     122
CQUAD4  31110004     11431110005311100063111001031110009     102
CQUAD4  41110004     11441110005411100064111001041110009     122
CQUAD4  31110005     11431110006311100073111001131110010     102
CQUAD4  41110005     11441110006411100074111001141110010     122
CQUAD4  31110006     11431110007314100083141001231110011     102
CQUAD4  41110006     11441110007414100084141001241110011     122
CQUAD4  31110007     11431110009311100103111001431110013     102
CQUAD4  41110007     11441110009411100104111001441110013     122
CQUAD4  31110008     11431110010311100113111001531110014     102
CQUAD4  41110008     11441110010411100114111001541110014     122
CQUAD4  31110009     11431110011314100123141001631110015     102
CQUAD4  41110009     11441110011414100124141001641110015     122
CQUAD4  31110010     11431110013311100143111001831110017     102
CQUAD4  41110010     11441110013411100144111001841110017     122
CQUAD4  31110011     11431110014311100153111001931110018     102
CQUAD4  41110011     11441110014411100154111001941110018     122
CQUAD4  31110012     11431110015314100163141002031110019     102
CQUAD4  41110012     11441110015414100164141002041110019     122
CQUAD4  31110013     11431110017311100183111002231110021     102
CQUAD4  41110013     11441110017411100184111002241110021     122
CQUAD4  31110014     11431110018311100193111002331110022     102
CQUAD4  41110014     11441110018411100194111002341110022     122
CQUAD4  31110015     11431110019314100203141002431110023     102
CQUAD4  41110015     11441110019414100204141002441110023     122
CQUAD4  31110016     11431110021311100223111002631110025     102
CQUAD4  41110016     11441110021411100224111002641110025     122
CQUAD4  31110017     11431110022311100233111002731110026     102
CQUAD4  41110017     11441110022411100234111002741110026     122
CQUAD4  31110018     11431110023314100243141002831110027     102
CQUAD4  41110018     11441110023414100244141002841110027     122
CQUAD4  31110019     11431110025311100263111003031110029     102
CQUAD4  41110019     11441110025411100264111003041110029     122
CQUAD4  31110020     11431110026311100273111003131110030     102
CQUAD4  41110020     11441110026411100274111003141110030     122
CQUAD4  31110021     11431110027314100283141003231110031     102
CQUAD4  41110021     11441110027414100284141003241110031     122
CQUAD4  31110022     11431110029311100303111003431110033     102
CQUAD4  41110022     11441110029411100304111003441110033     122
CQUAD4  31110023     11431110030311100313111003531110034     102
CQUAD4  41110023     11441110030411100314111003541110034     122
CQUAD4  31110024     11431110031314100323141003631110035     102
CQUAD4  41110024     11441110031414100324141003641110035     122
CQUAD4  31110025     11431110033311100343111003831110037     102
CQUAD4  41110025     11441110033411100344111003841110037     122
CQUAD4  31110026     11431110034311100353111003931110038     102
CQUAD4  41110026     11441110034411100354111003941110038     122
CQUAD4  31110027     11431110035314100363141004031110039     102
CQUAD4  41110027     11441110035414100364141004041110039     122
CQUAD4  31210001     11431210001312100023121000631210005     102
CQUAD4  41210001     11441210001412100024121000641210005     122
CQUAD4  31210002     11431210002312100033121000731210006     102
CQUAD4  41210002     11441210002412100034121000741210006     122
CQUAD4  31210003     11431210003314100043141000831210007     102
CQUAD4  41210003     11441210003414100044141000841210007     122
CQUAD4  31210004     11431210005312100063121001031210009     102
CQUAD4  41210004     11441210005412100064121001041210009     122
CQUAD4  31210005     11431210006312100073121001131210010     102
CQUAD4  41210005     11441210006412100074121001141210010     122
CQUAD4  31210006     11431210007314100083141001231210011     102
CQUAD4  41210006     11441210007414100084141001241210011     122
CQUAD4  31210007     11431210009312100103121001431210013     102
CQUAD4  41210007     11441210009412100104121001441210013     122
CQUAD4  31210008     11431210010312100113121001531210014     102
CQUAD4  41210008     11441210010412100114121001541210014     122
CQUAD4  31210009     11431210011314100123141001631210015     102
CQUAD4  41210009     11441210011414100124141001641210015     122
CQUAD4  31210010     11431210013312100143121001831210017     102
CQUAD4  41210010     11441210013412100144121001841210017     122
CQUAD4  31210011     11431210014312100153121001931210018     102
CQUAD4  41210011     11441210014412100154121001941210018     122
CQUAD4  31210012     11431210015314100163141002031210019     102
CQUAD4  41210012     11441210015414100164141002041210019     122
CQUAD4  31210013     11431210017312100183121002231210021     102
CQUAD4  41210013     11441210017412100184121002241210021     122
CQUAD4  31210014     11431210018312100193121002331210022     102
CQUAD4  41210014     11441210018412100194121002341210022     122
CQUAD4  31210015     11431210019314100203141002431210023     102
CQUAD4  41210015     11441210019414100204141002441210023     122
CQUAD4  31210016     11431210021312100223121002631210025     102
CQUAD4  41210016     11441210021412100224121002641210025     122
CQUAD4  31210017     11431210022312100233121002731210026     102
CQUAD4  41210017     11441210022412100234121002741210026     122
CQUAD4  31210018     11431210023314100243141002831210027     102
CQUAD4  41210018     11441210023414100244141002841210027     122
CQUAD4  31210019     11431210025312100263121003031210029     102
CQUAD4  41210019     11441210025412100264121003041210029     122
CQUAD4  31210020     11431210026312100273121003131210030     102
CQUAD4  41210020     11441210026412100274121003141210030     122
CQUAD4  31210021     11431210027314100283141003231210031     102
CQUAD4  41210021     11441210027414100284141003241210031     122
CQUAD4  31210022     11431210029312100303121003431210033     102
CQUAD4  41210022     11441210029412100304121003441210033     122
CQUAD4  31210023     11431210030312100313121003531210034     102
CQUAD4  41210023     11441210030412100314121003541210034     122
CQUAD4  31210024     11431210031314100323141003631210035     102
CQUAD4  41210024     11441210031414100324141003641210035     122
CQUAD4  31210025     11431210033312100343121003831210037     102
CQUAD4  41210025     11441210033412100344121003841210037     122
CQUAD4  31210026     11431210034312100353121003931210038     102
CQUAD4  41210026     11441210034412100354121003941210038     122
CQUAD4  31210027     11431210035314100363141004031210039     102
CQUAD4  41210027     11441210035414100364141004041210039     122
$$======== very small ribs for flap # 1=====
CQUAD4  31311001     11231110001311100023131000231310001     104
CQUAD4  41311001     11241110001411100024131000241310001     124
CQUAD4  31311002     11231110002311100033131000331310002     104
CQUAD4  41311002     11241110002411100034131000341310002     124
CQUAD4  31311003     11231310001313100023121000231210001     104
CQUAD4  41311003     11241310001413100024121000241210001     124
CQUAD4  31311004     11231310002313100033121000331210002     104
CQUAD4  41311004     11241310002413100034121000341210002     124
CTRIA3  31311005     112314100043111000331310003     104
CTRIA3  41311005     112414100044111000341310003     124
CTRIA3  31311006     112314100043131000331210003     104
CTRIA3  41311006     112414100044131000341210003     124
CQUAD4  31312001     11231110013311100143131001431310013     104
CQUAD4  41312001     11241110013411100144131001441310013     124
CQUAD4  31312002     11231110014311100153131001531310014     104
CQUAD4  41312002     11241110014411100154131001541310014     124
CQUAD4  31312003     11231310013313100143121001431210013     104
CQUAD4  41312003     11241310013413100144121001441210013     124
CQUAD4  31312004     11231310014313100153121001531210014     104
CQUAD4  41312004     11241310014413100154121001541210014     124
CTRIA3  31312005     112314100163111001531310015     104
CTRIA3  41312005     112414100164111001541310015     124
CTRIA3  31312006     112314100163131001531210015     104
CTRIA3  41312006     112414100164131001541210015     124
